"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","p_adj"
"GO:0051959",0.528407946044414,1.00000000000002,1,1,"dynein light intermediate chain binding","MF",1
"GO:0008525",0.528407946044446,0.999999999999989,1,1,"phosphatidylcholine transporter activity","MF",1
"GO:0034040",0.528407946044446,0.999999999999989,1,1,"ATPase-coupled lipid transmembrane transporter activity","MF",1
"GO:0034041",0.528407946044446,0.999999999999989,1,1,"ABC-type sterol transporter activity","MF",1
"GO:0090554",0.528407946044446,0.999999999999989,1,1,"phosphatidylcholine floppase activity","MF",1
"GO:0120015",0.528407946044446,0.999999999999989,1,1,"sterol transfer activity","MF",1
"GO:0120020",0.528407946044446,0.999999999999989,1,1,"cholesterol transfer activity","MF",1
"GO:0098973",0.528407946044484,0.999999999999991,1,1,"structural constituent of postsynaptic actin cytoskeleton","MF",1
"GO:0004709",0.528407946044491,0.999999999999995,1,1,"MAP kinase kinase kinase activity","MF",1
"GO:0000099",0.528407946044526,0.999999999999979,1,1,"sulfur amino acid transmembrane transporter activity","MF",1
"GO:0005294",0.528407946044526,0.999999999999979,1,1,"neutral L-amino acid secondary active transmembrane transporter activity","MF",1
"GO:0005313",0.528407946044526,0.999999999999979,1,1,"L-glutamate transmembrane transporter activity","MF",1
"GO:0015175",0.528407946044526,0.999999999999979,1,1,"neutral L-amino acid transmembrane transporter activity","MF",1
"GO:0015327",0.528407946044526,0.999999999999979,1,1,"cystine:glutamate antiporter activity","MF",1
"GO:0015328",0.528407946044526,0.999999999999979,1,1,"cystine secondary active transmembrane transporter activity","MF",1
"GO:0042887",0.528407946044526,0.999999999999979,1,1,"amide transmembrane transporter activity","MF",1
"GO:0140926",0.528407946044526,0.999999999999979,1,1,"L-kynurenine transmembrane transporter activity","MF",1
"GO:1901680",0.528407946044526,0.999999999999979,1,1,"sulfur-containing amino acid secondary active transmembrane transporter activity","MF",1
"GO:0031862",0.528407946044532,0.999999999999996,1,1,"prostanoid receptor binding","MF",1
"GO:0031867",0.528407946044532,0.999999999999996,1,1,"EP4 subtype prostaglandin E2 receptor binding","MF",1
"GO:0004577",0.528407946044562,0.999999999999988,1,1,"N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity","MF",1
"GO:0005030",0.528407946044606,0.999999999999982,1,1,"neurotrophin receptor activity","MF",1
"GO:0016167",0.528407946044606,0.999999999999982,1,1,"glial cell-derived neurotrophic factor receptor activity","MF",1
"GO:1990380",0.528407946044609,0.999999999999978,1,1,"K48-linked deubiquitinase activity","MF",1
"GO:0004190",0.528407946044688,0.999999999999981,1,1,"aspartic-type endopeptidase activity","MF",1
"GO:0070001",0.528407946044688,0.999999999999981,1,1,"aspartic-type peptidase activity","MF",1
"GO:0034481",0.528407946044785,1.00000000000001,1,1,"chondroitin sulfotransferase activity","MF",1
"GO:0047756",0.528407946044785,1.00000000000001,1,1,"chondroitin 4-sulfotransferase activity","MF",1
"GO:0050656",0.528407946044785,1.00000000000001,1,1,"3'-phosphoadenosine 5'-phosphosulfate binding","MF",1
"GO:0046623",0.52840794604482,1.00000000000001,1,1,"sphingolipid floppase activity","MF",1
"GO:0046624",0.52840794604482,1.00000000000001,1,1,"sphingolipid transporter activity","MF",1
"GO:0099038",0.52840794604482,1.00000000000001,1,1,"ceramide floppase activity","MF",1
